"doy","thermocline","depth","lake","year","source"
209,"ZT1a",1.936344984,"Peter",2024,"tchain"
209,"ZT1b",3.9980141,"Peter",2024,"tchain"
209,"ZT2",2,"Peter",2024,"tchain"
210,"ZT1a",1.858017215,"Peter",2024,"tchain"
210,"ZT1b",4.001939406,"Peter",2024,"tchain"
210,"ZT2",2,"Peter",2024,"tchain"
211,"ZT1a",1.752434911,"Peter",2024,"tchain"
211,"ZT1b",4.023738941,"Peter",2024,"tchain"
211,"ZT2",1,"Peter",2024,"tchain"
212,"ZT1a",1.595413901,"Peter",2024,"tchain"
212,"ZT1b",4.031060239,"Peter",2024,"tchain"
212,"ZT2",1,"Peter",2024,"tchain"
213,"ZT1a",1.608974733,"Peter",2024,"tchain"
213,"ZT1b",4.045786824,"Peter",2024,"tchain"
213,"ZT2",1.5,"Peter",2024,"tchain"
214,"ZT1a",1.559145998,"Peter",2024,"tchain"
214,"ZT1b",4.042036316,"Peter",2024,"tchain"
214,"ZT2",1.5,"Peter",2024,"tchain"
215,"ZT1a",1.599003636,"Peter",2024,"tchain"
215,"ZT1b",4.041386185,"Peter",2024,"tchain"
215,"ZT2",1.5,"Peter",2024,"tchain"
216,"ZT1a",1.572325507,"Peter",2024,"tchain"
216,"ZT1b",4.027062488,"Peter",2024,"tchain"
216,"ZT2",1.5,"Peter",2024,"tchain"
217,"ZT1a",1.604968525,"Peter",2024,"tchain"
217,"ZT1b",4.027731604,"Peter",2024,"tchain"
217,"ZT2",1.5,"Peter",2024,"tchain"
218,"ZT1a",1.733585162,"Peter",2024,"tchain"
218,"ZT1b",4.04763838,"Peter",2024,"tchain"
218,"ZT2",1.5,"Peter",2024,"tchain"
219,"ZT1a",2.010863394,"Peter",2024,"tchain"
219,"ZT1b",4.054746612,"Peter",2024,"tchain"
219,"ZT2",2,"Peter",2024,"tchain"
220,"ZT1a",2.032302227,"Peter",2024,"tchain"
220,"ZT1b",4.05186942,"Peter",2024,"tchain"
220,"ZT2",2,"Peter",2024,"tchain"
221,"ZT1a",2.066829977,"Peter",2024,"tchain"
221,"ZT1b",4.042321368,"Peter",2024,"tchain"
221,"ZT2",2,"Peter",2024,"tchain"
222,"ZT1a",2.284053713,"Peter",2024,"tchain"
222,"ZT1b",4.044855766,"Peter",2024,"tchain"
222,"ZT2",2,"Peter",2024,"tchain"
223,"ZT1a",2.515934095,"Peter",2024,"tchain"
223,"ZT1b",4.048175152,"Peter",2024,"tchain"
223,"ZT2",2.5,"Peter",2024,"tchain"
224,"ZT1a",2.611237217,"Peter",2024,"tchain"
224,"ZT1b",4.069630106,"Peter",2024,"tchain"
224,"ZT2",2.5,"Peter",2024,"tchain"
225,"ZT1a",2.633457937,"Peter",2024,"tchain"
225,"ZT1b",4.102283124,"Peter",2024,"tchain"
225,"ZT2",2.5,"Peter",2024,"tchain"
226,"ZT1a",2.626795974,"Peter",2024,"tchain"
226,"ZT1b",4.110512326,"Peter",2024,"tchain"
226,"ZT2",2.5,"Peter",2024,"tchain"
227,"ZT1a",2.607234315,"Peter",2024,"tchain"
227,"ZT1b",4.109871319,"Peter",2024,"tchain"
227,"ZT2",2.5,"Peter",2024,"tchain"
228,"ZT1a",2.607751711,"Peter",2024,"tchain"
228,"ZT1b",4.091014992,"Peter",2024,"tchain"
228,"ZT2",2.5,"Peter",2024,"tchain"
229,"ZT1a",2.609501039,"Peter",2024,"tchain"
229,"ZT1b",4.131109784,"Peter",2024,"tchain"
229,"ZT2",2.5,"Peter",2024,"tchain"
230,"ZT1a",2.612261762,"Peter",2024,"tchain"
230,"ZT1b",4.158195418,"Peter",2024,"tchain"
230,"ZT2",2.5,"Peter",2024,"tchain"
231,"ZT1a",2.576698811,"Peter",2024,"tchain"
231,"ZT1b",4.167585848,"Peter",2024,"tchain"
231,"ZT2",2,"Peter",2024,"tchain"
232,"ZT1a",2.532083863,"Peter",2024,"tchain"
232,"ZT1b",4.174965475,"Peter",2024,"tchain"
232,"ZT2",2,"Peter",2024,"tchain"
233,"ZT1a",2.567894463,"Peter",2024,"tchain"
233,"ZT1b",4.198624261,"Peter",2024,"tchain"
233,"ZT2",2.5,"Peter",2024,"tchain"
234,"ZT1a",2.54707859,"Peter",2024,"tchain"
234,"ZT1b",4.247433273,"Peter",2024,"tchain"
234,"ZT2",2.5,"Peter",2024,"tchain"
235,"ZT1a",2.52576913,"Peter",2024,"tchain"
235,"ZT1b",4.230579242,"Peter",2024,"tchain"
235,"ZT2",2.5,"Peter",2024,"tchain"
236,"ZT1a",2.502745531,"Peter",2024,"tchain"
236,"ZT1b",4.241373882,"Peter",2024,"tchain"
236,"ZT2",2.5,"Peter",2024,"tchain"
237,"ZT1a",2.492367949,"Peter",2024,"tchain"
237,"ZT1b",4.247915388,"Peter",2024,"tchain"
237,"ZT2",2.5,"Peter",2024,"tchain"
238,"ZT1a",2.480235609,"Peter",2024,"tchain"
238,"ZT1b",4.197722437,"Peter",2024,"tchain"
238,"ZT2",2.5,"Peter",2024,"tchain"
239,"ZT1a",2.438624007,"Peter",2024,"tchain"
239,"ZT1b",2.438624007,"Peter",2024,"tchain"
239,"ZT2",2.5,"Peter",2024,"tchain"
156,"ZT1a",2.459356416,"Paul",2024,"tchain"
156,"ZT1b",3.647083686,"Paul",2024,"tchain"
156,"ZT2",2.5,"Paul",2024,"tchain"
157,"ZT1a",2.421987246,"Paul",2024,"tchain"
157,"ZT1b",3.674807969,"Paul",2024,"tchain"
157,"ZT2",2.5,"Paul",2024,"tchain"
158,"ZT1a",2.319878015,"Paul",2024,"tchain"
158,"ZT1b",3.695935841,"Paul",2024,"tchain"
158,"ZT2",2,"Paul",2024,"tchain"
159,"ZT1a",2.556640224,"Paul",2024,"tchain"
159,"ZT1b",3.716157364,"Paul",2024,"tchain"
159,"ZT2",2.5,"Paul",2024,"tchain"
160,"ZT1a",2.555580827,"Paul",2024,"tchain"
160,"ZT1b",3.755958397,"Paul",2024,"tchain"
160,"ZT2",2.5,"Paul",2024,"tchain"
161,"ZT1a",2.577725228,"Paul",2024,"tchain"
161,"ZT1b",3.735372691,"Paul",2024,"tchain"
161,"ZT2",2.5,"Paul",2024,"tchain"
162,"ZT1a",2.942224418,"Paul",2024,"tchain"
162,"ZT1b",3.819218673,"Paul",2024,"tchain"
162,"ZT2",3,"Paul",2024,"tchain"
163,"ZT1a",2.909019133,"Paul",2024,"tchain"
163,"ZT1b",3.887146252,"Paul",2024,"tchain"
163,"ZT2",2.5,"Paul",2024,"tchain"
164,"ZT1a",2.990991378,"Paul",2024,"tchain"
164,"ZT1b",3.924991019,"Paul",2024,"tchain"
164,"ZT2",3,"Paul",2024,"tchain"
165,"ZT1a",2.986992066,"Paul",2024,"tchain"
165,"ZT1b",4.02053203,"Paul",2024,"tchain"
165,"ZT2",3,"Paul",2024,"tchain"
166,"ZT1a",2.955937272,"Paul",2024,"tchain"
166,"ZT1b",4.077269344,"Paul",2024,"tchain"
166,"ZT2",3,"Paul",2024,"tchain"
167,"ZT1a",2.934775553,"Paul",2024,"tchain"
167,"ZT1b",4.114484661,"Paul",2024,"tchain"
167,"ZT2",3,"Paul",2024,"tchain"
168,"ZT1a",2.947687032,"Paul",2024,"tchain"
168,"ZT1b",4.139003171,"Paul",2024,"tchain"
168,"ZT2",3,"Paul",2024,"tchain"
169,"ZT1a",2.95688766,"Paul",2024,"tchain"
169,"ZT1b",4.167308352,"Paul",2024,"tchain"
169,"ZT2",3,"Paul",2024,"tchain"
170,"ZT1a",2.886323944,"Paul",2024,"tchain"
170,"ZT1b",2.886323944,"Paul",2024,"tchain"
170,"ZT2",2.5,"Paul",2024,"tchain"
171,"ZT1a",2.850601335,"Paul",2024,"tchain"
171,"ZT1b",2.850601335,"Paul",2024,"tchain"
171,"ZT2",2.5,"Paul",2024,"tchain"
172,"ZT1a",2.791654054,"Paul",2024,"tchain"
172,"ZT1b",2.791654054,"Paul",2024,"tchain"
172,"ZT2",2.5,"Paul",2024,"tchain"
173,"ZT1a",2.736094021,"Paul",2024,"tchain"
173,"ZT1b",2.736094021,"Paul",2024,"tchain"
173,"ZT2",2.5,"Paul",2024,"tchain"
174,"ZT1a",2.717311603,"Paul",2024,"tchain"
174,"ZT1b",2.717311603,"Paul",2024,"tchain"
174,"ZT2",2.5,"Paul",2024,"tchain"
175,"ZT1a",2.736576403,"Paul",2024,"tchain"
175,"ZT1b",2.736576403,"Paul",2024,"tchain"
175,"ZT2",2.5,"Paul",2024,"tchain"
176,"ZT1a",2.727538676,"Paul",2024,"tchain"
176,"ZT1b",2.727538676,"Paul",2024,"tchain"
176,"ZT2",2.5,"Paul",2024,"tchain"
177,"ZT1a",2.707671469,"Paul",2024,"tchain"
177,"ZT1b",2.707671469,"Paul",2024,"tchain"
177,"ZT2",2.5,"Paul",2024,"tchain"
178,"ZT1a",2.692658835,"Paul",2024,"tchain"
178,"ZT1b",2.692658835,"Paul",2024,"tchain"
178,"ZT2",2.5,"Paul",2024,"tchain"
179,"ZT1a",2.667619033,"Paul",2024,"tchain"
179,"ZT1b",2.667619033,"Paul",2024,"tchain"
179,"ZT2",2.5,"Paul",2024,"tchain"
180,"ZT1a",2.680550359,"Paul",2024,"tchain"
180,"ZT1b",2.680550359,"Paul",2024,"tchain"
180,"ZT2",2.5,"Paul",2024,"tchain"
181,"ZT1a",2.708771013,"Paul",2024,"tchain"
181,"ZT1b",2.708771013,"Paul",2024,"tchain"
181,"ZT2",2.5,"Paul",2024,"tchain"
182,"ZT1a",2.949216509,"Paul",2024,"tchain"
182,"ZT1b",2.949216509,"Paul",2024,"tchain"
182,"ZT2",3,"Paul",2024,"tchain"
183,"ZT1a",2.937694978,"Paul",2024,"tchain"
183,"ZT1b",2.937694978,"Paul",2024,"tchain"
183,"ZT2",3,"Paul",2024,"tchain"
184,"ZT1a",2.958957695,"Paul",2024,"tchain"
184,"ZT1b",2.958957695,"Paul",2024,"tchain"
184,"ZT2",3,"Paul",2024,"tchain"
185,"ZT1a",2.996129683,"Paul",2024,"tchain"
185,"ZT1b",2.996129683,"Paul",2024,"tchain"
185,"ZT2",3,"Paul",2024,"tchain"
186,"ZT1a",2.977166916,"Paul",2024,"tchain"
186,"ZT1b",2.977166916,"Paul",2024,"tchain"
186,"ZT2",3,"Paul",2024,"tchain"
187,"ZT1a",2.97843637,"Paul",2024,"tchain"
187,"ZT1b",2.97843637,"Paul",2024,"tchain"
187,"ZT2",3,"Paul",2024,"tchain"
188,"ZT1a",2.960768576,"Paul",2024,"tchain"
188,"ZT1b",2.960768576,"Paul",2024,"tchain"
188,"ZT2",3,"Paul",2024,"tchain"
189,"ZT1a",2.950939307,"Paul",2024,"tchain"
189,"ZT1b",2.950939307,"Paul",2024,"tchain"
189,"ZT2",2.5,"Paul",2024,"tchain"
190,"ZT1a",2.967924164,"Paul",2024,"tchain"
190,"ZT1b",2.967924164,"Paul",2024,"tchain"
190,"ZT2",2.5,"Paul",2024,"tchain"
191,"ZT1a",2.926065264,"Paul",2024,"tchain"
191,"ZT1b",2.926065264,"Paul",2024,"tchain"
191,"ZT2",2.5,"Paul",2024,"tchain"
192,"ZT1a",2.875983163,"Paul",2024,"tchain"
192,"ZT1b",2.875983163,"Paul",2024,"tchain"
192,"ZT2",2.5,"Paul",2024,"tchain"
193,"ZT1a",2.828381191,"Paul",2024,"tchain"
193,"ZT1b",2.828381191,"Paul",2024,"tchain"
193,"ZT2",2.5,"Paul",2024,"tchain"
194,"ZT1a",2.764442231,"Paul",2024,"tchain"
194,"ZT1b",2.764442231,"Paul",2024,"tchain"
194,"ZT2",2.5,"Paul",2024,"tchain"
195,"ZT1a",2.719247636,"Paul",2024,"tchain"
195,"ZT1b",2.719247636,"Paul",2024,"tchain"
195,"ZT2",2.5,"Paul",2024,"tchain"
196,"ZT1a",2.651466974,"Paul",2024,"tchain"
196,"ZT1b",2.651466974,"Paul",2024,"tchain"
196,"ZT2",2,"Paul",2024,"tchain"
197,"ZT1a",2.595864887,"Paul",2024,"tchain"
197,"ZT1b",2.595864887,"Paul",2024,"tchain"
197,"ZT2",2,"Paul",2024,"tchain"
198,"ZT1a",2.54197495,"Paul",2024,"tchain"
198,"ZT1b",2.54197495,"Paul",2024,"tchain"
198,"ZT2",2,"Paul",2024,"tchain"
199,"ZT1a",2.62846433,"Paul",2024,"tchain"
199,"ZT1b",2.62846433,"Paul",2024,"tchain"
199,"ZT2",2.5,"Paul",2024,"tchain"
200,"ZT1a",2.976951587,"Paul",2024,"tchain"
200,"ZT1b",2.976951587,"Paul",2024,"tchain"
200,"ZT2",3,"Paul",2024,"tchain"
201,"ZT1a",2.975190348,"Paul",2024,"tchain"
201,"ZT1b",2.975190348,"Paul",2024,"tchain"
201,"ZT2",3,"Paul",2024,"tchain"
202,"ZT1a",2.957016811,"Paul",2024,"tchain"
202,"ZT1b",2.957016811,"Paul",2024,"tchain"
202,"ZT2",3,"Paul",2024,"tchain"
203,"ZT1a",2.927956164,"Paul",2024,"tchain"
203,"ZT1b",2.927956164,"Paul",2024,"tchain"
203,"ZT2",3,"Paul",2024,"tchain"
204,"ZT1a",2.905721514,"Paul",2024,"tchain"
204,"ZT1b",2.905721514,"Paul",2024,"tchain"
204,"ZT2",2.5,"Paul",2024,"tchain"
205,"ZT1a",2.948978584,"Paul",2024,"tchain"
205,"ZT1b",2.948978584,"Paul",2024,"tchain"
205,"ZT2",2.5,"Paul",2024,"tchain"
206,"ZT1a",3.036190449,"Paul",2024,"tchain"
206,"ZT1b",3.036190449,"Paul",2024,"tchain"
206,"ZT2",3,"Paul",2024,"tchain"
207,"ZT1a",3.069259265,"Paul",2024,"tchain"
207,"ZT1b",3.069259265,"Paul",2024,"tchain"
207,"ZT2",3,"Paul",2024,"tchain"
208,"ZT1a",3.063771471,"Paul",2024,"tchain"
208,"ZT1b",3.063771471,"Paul",2024,"tchain"
208,"ZT2",3,"Paul",2024,"tchain"
209,"ZT1a",3.05649592,"Paul",2024,"tchain"
209,"ZT1b",3.05649592,"Paul",2024,"tchain"
209,"ZT2",3,"Paul",2024,"tchain"
210,"ZT1a",3.046835707,"Paul",2024,"tchain"
210,"ZT1b",3.046835707,"Paul",2024,"tchain"
210,"ZT2",3,"Paul",2024,"tchain"
211,"ZT1a",3.03118156,"Paul",2024,"tchain"
211,"ZT1b",3.03118156,"Paul",2024,"tchain"
211,"ZT2",3,"Paul",2024,"tchain"
212,"ZT1a",3.021178018,"Paul",2024,"tchain"
212,"ZT1b",3.021178018,"Paul",2024,"tchain"
212,"ZT2",3,"Paul",2024,"tchain"
213,"ZT1a",2.971964598,"Paul",2024,"tchain"
213,"ZT1b",2.971964598,"Paul",2024,"tchain"
213,"ZT2",3,"Paul",2024,"tchain"
214,"ZT1a",2.959416235,"Paul",2024,"tchain"
214,"ZT1b",2.959416235,"Paul",2024,"tchain"
214,"ZT2",2.5,"Paul",2024,"tchain"
215,"ZT1a",2.891718245,"Paul",2024,"tchain"
215,"ZT1b",2.891718245,"Paul",2024,"tchain"
215,"ZT2",2.5,"Paul",2024,"tchain"
216,"ZT1a",2.848699425,"Paul",2024,"tchain"
216,"ZT1b",2.848699425,"Paul",2024,"tchain"
216,"ZT2",2.5,"Paul",2024,"tchain"
217,"ZT1a",2.836071318,"Paul",2024,"tchain"
217,"ZT1b",2.836071318,"Paul",2024,"tchain"
217,"ZT2",2.5,"Paul",2024,"tchain"
218,"ZT1a",3.001252354,"Paul",2024,"tchain"
218,"ZT1b",3.001252354,"Paul",2024,"tchain"
218,"ZT2",3,"Paul",2024,"tchain"
219,"ZT1a",3.124873829,"Paul",2024,"tchain"
219,"ZT1b",3.124873829,"Paul",2024,"tchain"
219,"ZT2",3,"Paul",2024,"tchain"
220,"ZT1a",3.178869847,"Paul",2024,"tchain"
220,"ZT1b",3.178869847,"Paul",2024,"tchain"
220,"ZT2",3,"Paul",2024,"tchain"
221,"ZT1a",3.276273081,"Paul",2024,"tchain"
221,"ZT1b",3.276273081,"Paul",2024,"tchain"
221,"ZT2",3,"Paul",2024,"tchain"
222,"ZT1a",3.486863971,"Paul",2024,"tchain"
222,"ZT1b",3.486863971,"Paul",2024,"tchain"
222,"ZT2",3.5,"Paul",2024,"tchain"
223,"ZT1a",3.654100425,"Paul",2024,"tchain"
223,"ZT1b",3.654100425,"Paul",2024,"tchain"
223,"ZT2",3.5,"Paul",2024,"tchain"
224,"ZT1a",3.924527791,"Paul",2024,"tchain"
224,"ZT1b",3.924527791,"Paul",2024,"tchain"
224,"ZT2",4,"Paul",2024,"tchain"
225,"ZT1a",3.905120261,"Paul",2024,"tchain"
225,"ZT1b",3.905120261,"Paul",2024,"tchain"
225,"ZT2",4,"Paul",2024,"tchain"
226,"ZT1a",3.891637095,"Paul",2024,"tchain"
226,"ZT1b",3.891637095,"Paul",2024,"tchain"
226,"ZT2",4,"Paul",2024,"tchain"
227,"ZT1a",3.887477188,"Paul",2024,"tchain"
227,"ZT1b",3.887477188,"Paul",2024,"tchain"
227,"ZT2",4,"Paul",2024,"tchain"
228,"ZT1a",3.892827042,"Paul",2024,"tchain"
228,"ZT1b",3.892827042,"Paul",2024,"tchain"
228,"ZT2",4,"Paul",2024,"tchain"
229,"ZT1a",3.900537114,"Paul",2024,"tchain"
229,"ZT1b",3.900537114,"Paul",2024,"tchain"
229,"ZT2",4,"Paul",2024,"tchain"
230,"ZT1a",3.912529219,"Paul",2024,"tchain"
230,"ZT1b",3.912529219,"Paul",2024,"tchain"
230,"ZT2",4,"Paul",2024,"tchain"
231,"ZT1a",3.911028933,"Paul",2024,"tchain"
231,"ZT1b",3.911028933,"Paul",2024,"tchain"
231,"ZT2",4,"Paul",2024,"tchain"
232,"ZT1a",3.900420829,"Paul",2024,"tchain"
232,"ZT1b",3.900420829,"Paul",2024,"tchain"
232,"ZT2",4,"Paul",2024,"tchain"
233,"ZT1a",3.833398336,"Paul",2024,"tchain"
233,"ZT1b",3.833398336,"Paul",2024,"tchain"
233,"ZT2",3.5,"Paul",2024,"tchain"
234,"ZT1a",3.827968155,"Paul",2024,"tchain"
234,"ZT1b",3.827968155,"Paul",2024,"tchain"
234,"ZT2",3.5,"Paul",2024,"tchain"
235,"ZT1a",3.828463762,"Paul",2024,"tchain"
235,"ZT1b",3.828463762,"Paul",2024,"tchain"
235,"ZT2",3.5,"Paul",2024,"tchain"
236,"ZT1a",3.837117359,"Paul",2024,"tchain"
236,"ZT1b",3.837117359,"Paul",2024,"tchain"
236,"ZT2",3.5,"Paul",2024,"tchain"
237,"ZT1a",3.859220304,"Paul",2024,"tchain"
237,"ZT1b",3.859220304,"Paul",2024,"tchain"
237,"ZT2",3.5,"Paul",2024,"tchain"
238,"ZT1a",3.859229321,"Paul",2024,"tchain"
238,"ZT1b",3.859229321,"Paul",2024,"tchain"
238,"ZT2",3.5,"Paul",2024,"tchain"
239,"ZT1a",3.871690705,"Paul",2024,"tchain"
239,"ZT1b",3.871690705,"Paul",2024,"tchain"
239,"ZT2",3.5,"Paul",2024,"tchain"
149,"ZT1a",2.65,"Paul",2018,"routines"
149,"ZT1b",2.65,"Paul",2018,"routines"
149,"ZT2",1,"Paul",2018,"routines"
156,"ZT1a",0,"Paul",2018,"routines"
156,"ZT1b",0,"Paul",2018,"routines"
156,"ZT2",1.5,"Paul",2018,"routines"
163,"ZT1a",1.82692307692308,"Paul",2018,"routines"
163,"ZT1b",3.17105263157895,"Paul",2018,"routines"
163,"ZT2",2,"Paul",2018,"routines"
170,"ZT1a",1.70833333333333,"Paul",2018,"routines"
170,"ZT1b",3.58333333333333,"Paul",2018,"routines"
170,"ZT2",1.5,"Paul",2018,"routines"
177,"ZT1a",1.89285714285714,"Paul",2018,"routines"
177,"ZT1b",3.86111111111111,"Paul",2018,"routines"
177,"ZT2",2,"Paul",2018,"routines"
184,"ZT1a",1.825,"Paul",2018,"routines"
184,"ZT1b",4,"Paul",2018,"routines"
184,"ZT2",2,"Paul",2018,"routines"
191,"ZT1a",1.96739130434783,"Paul",2018,"routines"
191,"ZT1b",4.32142857142857,"Paul",2018,"routines"
191,"ZT2",2,"Paul",2018,"routines"
198,"ZT1a",2.04310344827586,"Paul",2018,"routines"
198,"ZT1b",4.1875,"Paul",2018,"routines"
198,"ZT2",2,"Paul",2018,"routines"
205,"ZT1a",0,"Paul",2018,"routines"
205,"ZT1b",0,"Paul",2018,"routines"
205,"ZT2",2.5,"Paul",2018,"routines"
212,"ZT1a",2.71666666666667,"Paul",2018,"routines"
212,"ZT1b",4.45,"Paul",2018,"routines"
212,"ZT2",2.5,"Paul",2018,"routines"
219,"ZT1a",0,"Paul",2018,"routines"
219,"ZT1b",0,"Paul",2018,"routines"
219,"ZT2",2.5,"Paul",2018,"routines"
226,"ZT1a",0,"Paul",2018,"routines"
226,"ZT1b",0,"Paul",2018,"routines"
226,"ZT2",3,"Paul",2018,"routines"
233,"ZT1a",2.67857142857143,"Paul",2018,"routines"
233,"ZT1b",4.66666666666667,"Paul",2018,"routines"
233,"ZT2",2.5,"Paul",2018,"routines"
135,"ZT1a",0,"Paul",2019,"routines"
135,"ZT1b",0,"Paul",2019,"routines"
135,"ZT2",6,"Paul",2019,"routines"
141,"ZT1a",0,"Paul",2019,"routines"
141,"ZT1b",0,"Paul",2019,"routines"
141,"ZT2",2.5,"Paul",2019,"routines"
148,"ZT1a",0,"Paul",2019,"routines"
148,"ZT1b",0,"Paul",2019,"routines"
148,"ZT2",1.5,"Paul",2019,"routines"
155,"ZT1a",1.65,"Paul",2019,"routines"
155,"ZT1b",2.15,"Paul",2019,"routines"
155,"ZT2",1.5,"Paul",2019,"routines"
162,"ZT1a",1.50925925925926,"Paul",2019,"routines"
162,"ZT1b",2.9375,"Paul",2019,"routines"
162,"ZT2",1.5,"Paul",2019,"routines"
169,"ZT1a",1.9375,"Paul",2019,"routines"
169,"ZT1b",3.375,"Paul",2019,"routines"
169,"ZT2",2,"Paul",2019,"routines"
176,"ZT1a",0,"Paul",2019,"routines"
176,"ZT1b",0,"Paul",2019,"routines"
176,"ZT2",2,"Paul",2019,"routines"
183,"ZT1a",1.72222222222222,"Paul",2019,"routines"
183,"ZT1b",3.5625,"Paul",2019,"routines"
183,"ZT2",1.5,"Paul",2019,"routines"
190,"ZT1a",0,"Paul",2019,"routines"
190,"ZT1b",0,"Paul",2019,"routines"
190,"ZT2",1.5,"Paul",2019,"routines"
197,"ZT1a",1.78333333333333,"Paul",2019,"routines"
197,"ZT1b",4.08333333333333,"Paul",2019,"routines"
197,"ZT2",1.5,"Paul",2019,"routines"
204,"ZT1a",0,"Paul",2019,"routines"
204,"ZT1b",0,"Paul",2019,"routines"
204,"ZT2",2,"Paul",2019,"routines"
211,"ZT1a",0,"Paul",2019,"routines"
211,"ZT1b",0,"Paul",2019,"routines"
211,"ZT2",2.5,"Paul",2019,"routines"
218,"ZT1a",2.33333333333333,"Paul",2019,"routines"
218,"ZT1b",4.47727272727273,"Paul",2019,"routines"
218,"ZT2",2,"Paul",2019,"routines"
225,"ZT1a",2.54166666666667,"Paul",2019,"routines"
225,"ZT1b",4.375,"Paul",2019,"routines"
225,"ZT2",2.5,"Paul",2019,"routines"
232,"ZT1a",0,"Paul",2019,"routines"
232,"ZT1b",0,"Paul",2019,"routines"
232,"ZT2",3,"Paul",2019,"routines"
239,"ZT1a",0,"Paul",2019,"routines"
239,"ZT1b",0,"Paul",2019,"routines"
239,"ZT2",3,"Paul",2019,"routines"
246,"ZT1a",3.8125,"Paul",2019,"routines"
246,"ZT1b",4.85,"Paul",2019,"routines"
246,"ZT2",3.5,"Paul",2019,"routines"
142,"ZT1a",2.25,"Paul",2024,"routines"
142,"ZT1b",2.25,"Paul",2024,"routines"
142,"ZT2",2,"Paul",2024,"routines"
149,"ZT1a",2.25,"Paul",2024,"routines"
149,"ZT1b",2.91666666666667,"Paul",2024,"routines"
149,"ZT2",2,"Paul",2024,"routines"
156,"ZT1a",0,"Paul",2024,"routines"
156,"ZT1b",0,"Paul",2024,"routines"
156,"ZT2",2,"Paul",2024,"routines"
163,"ZT1a",2.575,"Paul",2024,"routines"
163,"ZT1b",3.45,"Paul",2024,"routines"
163,"ZT2",2.5,"Paul",2024,"routines"
170,"ZT1a",0,"Paul",2024,"routines"
170,"ZT1b",0,"Paul",2024,"routines"
170,"ZT2",2,"Paul",2024,"routines"
177,"ZT1a",0,"Paul",2024,"routines"
177,"ZT1b",0,"Paul",2024,"routines"
177,"ZT2",2.5,"Paul",2024,"routines"
184,"ZT1a",0,"Paul",2024,"routines"
184,"ZT1b",0,"Paul",2024,"routines"
184,"ZT2",2.5,"Paul",2024,"routines"
191,"ZT1a",0,"Paul",2024,"routines"
191,"ZT1b",0,"Paul",2024,"routines"
191,"ZT2",3,"Paul",2024,"routines"
198,"ZT1a",0,"Paul",2024,"routines"
198,"ZT1b",0,"Paul",2024,"routines"
198,"ZT2",2.5,"Paul",2024,"routines"
206,"ZT1a",0,"Paul",2024,"routines"
206,"ZT1b",0,"Paul",2024,"routines"
206,"ZT2",2.5,"Paul",2024,"routines"
212,"ZT1a",2.95588235294118,"Paul",2024,"routines"
212,"ZT1b",4.7,"Paul",2024,"routines"
212,"ZT2",3,"Paul",2024,"routines"
219,"ZT1a",0,"Paul",2024,"routines"
219,"ZT1b",0,"Paul",2024,"routines"
219,"ZT2",3,"Paul",2024,"routines"
226,"ZT1a",0,"Paul",2024,"routines"
226,"ZT1b",0,"Paul",2024,"routines"
226,"ZT2",3.5,"Paul",2024,"routines"
233,"ZT1a",0,"Paul",2024,"routines"
233,"ZT1b",0,"Paul",2024,"routines"
233,"ZT2",3.5,"Paul",2024,"routines"
148,"ZT1a",2.69444444444444,"Peter",2018,"routines"
148,"ZT1b",2.69444444444444,"Peter",2018,"routines"
148,"ZT2",1,"Peter",2018,"routines"
155,"ZT1a",1.46590909090909,"Peter",2018,"routines"
155,"ZT1b",3.0625,"Peter",2018,"routines"
155,"ZT2",1.5,"Peter",2018,"routines"
162,"ZT1a",0,"Peter",2018,"routines"
162,"ZT1b",0,"Peter",2018,"routines"
162,"ZT2",1.5,"Peter",2018,"routines"
169,"ZT1a",0,"Peter",2018,"routines"
169,"ZT1b",0,"Peter",2018,"routines"
169,"ZT2",2,"Peter",2018,"routines"
176,"ZT1a",1.55645161290323,"Peter",2018,"routines"
176,"ZT1b",3.83333333333333,"Peter",2018,"routines"
176,"ZT2",1.5,"Peter",2018,"routines"
183,"ZT1a",1.52941176470588,"Peter",2018,"routines"
183,"ZT1b",3.83333333333333,"Peter",2018,"routines"
183,"ZT2",1.5,"Peter",2018,"routines"
190,"ZT1a",1.58333333333333,"Peter",2018,"routines"
190,"ZT1b",3.95,"Peter",2018,"routines"
190,"ZT2",1.5,"Peter",2018,"routines"
197,"ZT1a",1.828125,"Peter",2018,"routines"
197,"ZT1b",4.13888888888889,"Peter",2018,"routines"
197,"ZT2",2,"Peter",2018,"routines"
204,"ZT1a",2.13,"Peter",2018,"routines"
204,"ZT1b",4.16666666666667,"Peter",2018,"routines"
204,"ZT2",2,"Peter",2018,"routines"
211,"ZT1a",0,"Peter",2018,"routines"
211,"ZT1b",0,"Peter",2018,"routines"
211,"ZT2",2,"Peter",2018,"routines"
218,"ZT1a",2.38636363636364,"Peter",2018,"routines"
218,"ZT1b",4.2,"Peter",2018,"routines"
218,"ZT2",2.5,"Peter",2018,"routines"
225,"ZT1a",2.32142857142857,"Peter",2018,"routines"
225,"ZT1b",4.45,"Peter",2018,"routines"
225,"ZT2",1.5,"Peter",2018,"routines"
232,"ZT1a",2.18181818181818,"Peter",2018,"routines"
232,"ZT1b",4.5,"Peter",2018,"routines"
232,"ZT2",2,"Peter",2018,"routines"
134,"ZT1a",0,"Peter",2019,"routines"
134,"ZT1b",0,"Peter",2019,"routines"
